ID	mz	rt	Control	17_WT_D	32_WT_ND	14_WT_ND	3_AN2_ND	33_AN2_ND	2_WT_ND	36_AN2_D	26_WT_ND	35_WT_D	6_AN2_D	18_AN2_D	27_AN2_ND	24_AN2_D	15_AN2_ND	8_WT_ND	5_WT_D
1638	144.0457726	3.386939991	504477.00	402898.50	923025.13	3222980.25	576258.88	3092837.50	566211.38	339371.59	1236702.25	1396114.00	3360802.50	5003346.00	1805380.38	3756453.00	6389895.00	3430013.75	6095914.50
1662	457.1853485	7.31692665	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11467.35	0.00	0.00	8840.90	0.00	0.00	0.00
1663	753.4709262	8.375457942	0.00	172277.23	324445.84	361312.88	0.00	192533.50	0.00	168298.47	122378.89	140861.09	0.00	0.00	143841.31	168960.63	0.00	18449.34	0.00
1669	519.2649231	8.85729065	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1673	121.029765	2.295411182	289241.91	872622.94	530603.75	621026.31	876453.25	603970.50	1094235.25	708034.75	571174.81	747544.50	804117.81	988568.31	820725.63	828120.88	1009236.38	1988584.38	934986.19
1674	757.1372526	6.999467103	1106025.75	395642.09	290890.13	311708.25	426073.09	500127.03	490887.72	2156381.00	1400076.88	396940.41	660686.25	919521.94	1015667.63	1555308.38	1693805.88	1544511.63	1738036.63
1677	467.1571732	8.494445625	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1682	715.407903	8.539256933	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7983.68	0.00	0.00	10067.49	0.00	0.00	0.00	0.00	0.00
1683	509.1158605	6.883635767	19512.74	56749.13	117202.05	119999.30	17556.83	71201.95	99760.53	107279.57	150974.17	316425.09	10574.05	35577.19	35280.62	87137.66	93442.72	89954.83	88659.71
1690	802.5633037	10.39489881	0.00	573290.94	622655.19	427934.53	12699.81	608301.88	5232902.50	575862.88	488959.75	4412963.50	0.00	138776.86	781597.88	132046.03	943785.44	540896.88	1161678.75
1695	693.4268296	8.567807967	0.00	10160.31	0.00	0.00	11345.58	0.00	0.00	16900.55	0.00	0.00	0.00	35802.34	16078.06	21605.10	0.00	10441.95	10919.49
1697	341.1975306	4.177393622	3845.84	24665.27	45742.44	149563.11	135787.77	248107.72	287429.72	103676.00	205287.41	365194.22	120589.56	269361.16	173080.63	155223.27	413774.81	269797.13	330119.88
1700	335.2234554	5.344631755	2293.56	25391.06	265866.31	147233.25	9200.81	135822.44	111286.66	123215.27	1046916.31	183085.00	508605.66	64047.05	516326.28	219431.50	247510.30	2899043.00	6861752.50
1702	317.1375786	6.815483468	0.00	6426.14	6357.40	0.00	5059.01	0.00	0.00	10249.32	0.00	0.00	6257.98	0.00	0.00	6455.95	0.00	8966.10	0.00
1720	435.2976446	5.676131476	3338.38	5927.60	4764.03	6944.88	0.00	5726.21	6101.37	5473.13	5155.87	6040.47	9714.59	0.00	0.00	7291.14	7804.48	7498.97	10200.99
1723	455.1894531	10.3808935	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1724	249.1506466	5.680510971	32405.71	23858.16	166557.72	228380.53	65553.39	57791.29	658848.81	62144.27	195190.02	282108.66	116261.36	209822.09	81037.57	273261.56	128157.65	1181443.00	5164536.00
1730	409.2789612	8.44099894	0.00	9977.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1739	213.0560647	5.198212624	2637.28	5328.78	6965.74	4966.80	4464.94	0.00	0.00	6719.05	0.00	6133.68	7756.08	4594.54	0.00	0.00	0.00	7870.09	0.00
1742	341.1974825	4.788040812	6267.27	42748.03	17896.96	57830.35	105056.58	84408.58	148116.77	23798.69	151020.19	147204.25	103424.33	252151.63	98087.05	58780.42	139010.83	168684.02	279600.06
1747	187.1341829	4.81593085	73372.91	65254.32	77522.38	83395.63	75503.03	79865.48	84845.59	75187.00	80436.61	75757.92	71682.95	42179.79	62996.49	64288.99	65749.98	66478.98	47431.58
1748	491.2678109	5.895221813	0.00	260975.61	445987.72	127425.23	162678.75	174215.38	9256789.00	0.00	206468.77	66369.45	312526.88	94336.46	131911.33	49877.08	80088.54	187483.81	169011.83
1758	335.2234217	4.820612131	0.00	237755.84	7854761.50	3566096.75	31371.12	212426.72	1196136.25	1581784.63	31277056.00	2968578.50	307920.63	81902.35	229670.33	273128.25	344434.75	75338440.00	159687008.00
1778	383.2436098	5.910326818	13135.51	20595.74	22994.26	19094.88	16438.67	27783.02	43444.56	19763.27	25528.98	23306.93	32940.07	32057.01	26586.72	26408.60	22928.02	22489.22	56148.47
1789	213.0129523	3.509676748	0.00	130066.77	52510.93	67801.02	183554.36	110930.30	248424.00	392999.03	875305.75	137074.42	282257.13	79000.39	135896.03	376132.56	702770.81	372974.47	142325.09
1790	277.1449139	5.197234244	12840.37	14638.68	9232.80	21959.20	69464.41	11468.86	37783.89	13614.46	39433.53	6752.15	13629.45	48821.15	15816.18	8023.32	23811.49	28756.06	30308.62
1796	337.185443	6.764613974	0.00	29649.12	23158.97	31851.45	0.00	14497.77	7905.32	36286.89	53064.45	164305.97	0.00	8376.43	0.00	13065.04	37316.42	35307.96	0.00
1814	322.1662732	5.387265086	0.00	0.00	46988.61	0.00	0.00	49502.46	9163.88	6629.96	0.00	6327.56	9243.66	0.00	38022.23	50086.48	0.00	13393.34	51567.32
1834	393.1727466	10.21942018	185145.55	17788.41	44716.91	28406.12	62832.63	20041.79	44289.54	13144.95	20098.60	49211.97	74949.58	35033.69	44669.94	35487.20	31164.93	7883.19	47855.28
1844	341.1798508	8.251576342	0.00	11078.48	11515.08	16047.42	6617.66	0.00	16057.93	7665.70	8732.34	34290.42	0.00	6590.16	0.00	0.00	0.00	0.00	7770.33
1873	271.0616553	3.784696561	2514.22	44590.47	74984.48	62030.31	144310.09	91689.42	256353.61	257750.31	298563.91	168515.28	343543.59	419660.38	311696.28	401574.91	299003.63	256371.20	574878.31
1879	421.2273691	8.028868065	0.00	0.00	1726914.25	0.00	9676.77	18976.66	2440577.75	12866.75	0.00	4227617.50	12968.89	0.00	3697242.75	7764785.50	5106268.00	0.00	53315.81
1881	327.1806039	7.473925674	12116.65	814671.69	436415.09	1784261.38	35498.98	1136645.88	253707.88	1494490.25	2505348.50	7737795.50	79599.79	330101.66	73596.66	145189.97	467297.03	848369.13	136925.13
1889	398.2015449	7.461913425	0.00	133302.83	272024.00	319969.28	6036.79	133090.63	43718.19	161386.80	289113.75	941418.31	8554.40	41706.62	12169.24	43523.70	96958.85	104809.26	20059.61
1891	701.1564945	6.7376399	4912162.50	2393815.75	1284703.50	1602746.13	1983878.88	2905614.25	3806955.50	13898269.00	9189501.00	3656921.25	3233485.75	5948238.50	5170339.00	10914472.00	10500822.00	11225754.00	12823845.00
1894	321.2111058	8.503189762	0.00	23963.46	15503.12	49488.18	0.00	16413.80	27307.84	43193.43	45091.98	63147.43	0.00	17439.88	14841.39	12184.63	14688.18	23265.57	11589.56
1899	551.2524685	10.2262325	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1908	196.061788	0.538497347	1440.19	46329.38	121188.77	58157.85	81344.34	86563.27	23494.62	67470.09	120758.77	53723.54	17380.98	45671.97	55124.84	122537.79	67762.66	82010.50	43106.08
1911	721.4562607	10.20135513	0.00	20857.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2748.62	2877.32	0.00	0.00	8093.50
1916	735.4695598	10.15443733	0.00	4932.62	5209.38	0.00	37327.34	4316.58	27055.93	17452.39	17139.68	11112.75	32382.10	17473.12	20622.28	14629.57	28254.54	21317.67	31041.35
1920	707.4392545	10.17986882	0.00	0.00	0.00	0.00	7259.66	0.00	7321.18	0.00	0.00	0.00	4771.22	0.00	6088.80	0.00	0.00	0.00	7124.69
1923	565.2671549	10.269242	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1927	299.1492358	6.513021956	68048.73	142737.41	1051066.13	44474.72	174512.08	406547.06	938504.25	305473.56	791465.81	6060362.00	339688.50	124953.17	130218.45	435263.47	410507.47	43357.13	658390.25
1931	196.0618462	1.84791035	1752.20	34726.26	49356.13	47954.45	17840.53	32303.95	20692.98	46646.03	57402.32	55071.07	11447.26	26754.55	39453.51	67166.53	20660.46	29063.70	23989.96
1932	236.8174215	8.251673316	48558.70	19603.45	41091.63	61778.35	36232.66	15661.87	6748.65	8336.65	12558.86	0.00	32304.75	0.00	9369.04	29498.13	33405.54	66710.73	10850.82
1944	1173.379314	7.167966042	0.00	25135.90	9206.12	49775.45	0.00	23965.36	14508.71	91003.34	80401.66	115092.88	0.00	11158.57	0.00	38574.82	42165.64	48534.29	20063.53
1945	1021.21891	7.262306484	1666740.88	1269525.38	644861.31	770505.94	860034.69	1419831.63	1894770.75	1762975.50	3718237.50	1981264.00	1759933.88	2404571.00	2423293.00	3243122.25	4241972.50	3757201.25	3631772.00
1952	296.8846049	5.388445124	5856.02	6604.23	6082.59	3613.30	6619.00	5523.05	0.00	0.00	0.00	0.00	4270.70	8138.42	0.00	0.00	0.00	0.00	0.00
1959	355.1591328	8.049024079	550116.38	163082.72	400048.25	362294.00	838801.44	772387.81	500648.81	685922.19	725375.69	193545.23	1165538.25	335948.50	861448.50	871821.88	1693653.88	562160.06	761625.25
1983	429.1958318	7.565797726	10059.81	4002125.00	908917.25	1804932.38	2429136.25	2072083.63	1221783.75	161538.03	1314181.50	1381938.50	2705280.75	1153866.63	627349.88	492659.94	4802240.00	1911791.13	1357490.00
1988	329.2340536	4.931996538	21971.67	92170.05	103682.78	216197.69	212559.45	857954.94	437540.22	282116.16	495106.66	480674.50	604703.13	741545.56	528309.38	555751.75	1622073.38	765730.88	4840599.00
2001	553.2863127	6.315204644	0.00	2774899.50	189638.00	178617.77	7376816.00	209532.80	779904.19	9766766.00	4208244.50	7132891.00	8699401.00	5710839.50	6646591.00	10571997.00	8480152.00	4434540.00	10384754.00
2014	963.7721832	9.1002945	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2028	195.9060328	7.921046829	298902.97	358831.06	371877.28	318308.88	402178.69	422544.53	82039.86	210687.77	276055.88	82127.28	826281.63	251577.09	261503.72	679211.50	485500.84	255249.45	627455.50
2031	329.2338973	5.250082826	20373.00	135349.19	196044.03	504151.44	329644.59	764281.44	521396.81	256573.28	499121.03	620593.56	814504.13	821130.06	471380.38	411818.81	708699.81	1553579.25	4300346.50
2032	345.1317354	6.105650114	13958.60	7161.01	6963.06	5962.70	16080.78	6168.81	0.00	0.00	5894.75	6255.29	8128.29	0.00	5872.14	0.00	0.00	0.00	6208.20
2034	243.1967833	6.359172747	52746.66	89105.60	80366.89	67188.02	95938.85	141994.70	149135.95	134073.20	139314.80	432551.53	124290.58	110161.52	116283.07	159601.52	125294.38	109425.08	287739.31
2039	899.3044604	6.360077808	35693.82	66143.08	87143.60	23171.45	520388.81	163338.39	325657.28	1007858.19	880528.13	383400.03	763520.88	445717.72	823703.06	1703983.50	1557536.13	366013.72	2366954.25
2046	271.2282273	7.023135071	73227.39	141735.20	134946.77	137801.69	87130.93	130176.89	237012.81	154195.84	152249.58	167224.05	242628.14	236032.34	157380.97	219233.27	131146.86	155606.13	416331.63
2049	736.140327	9.246306767	0.00	99832.41	7301.82	30537.54	161609.27	41749.96	23914.05	649638.63	550670.63	80871.74	89406.96	52019.96	152152.27	151619.66	441331.69	105866.45	423424.63
2065	238.9131245	7.868871215	194592.27	303304.84	285472.78	353556.97	194719.55	287512.25	135012.23	171957.81	241674.83	117353.39	243833.06	188812.05	189405.84	271326.28	190658.66	201903.92	173962.23
2067	983.5992394	8.579784219	0.00	1364388.25	747096.81	714869.50	1643407.00	877970.75	1453582.75	2917452.75	1430917.25	2056006.00	1634436.13	1572499.75	2870679.25	2878577.25	2027014.25	1926382.38	2083678.25
2073	665.3929342	8.46648846	0.00	16825.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2088	231.9321513	0.023108703	476371.69	544386.00	538186.69	503712.84	476727.09	558746.69	497921.75	540205.81	519435.09	548040.63	484647.78	549985.06	545572.19	547231.63	521434.09	498468.16	483546.34
2100	287.0567751	3.762612737	1584.06	17241.14	34715.05	43005.95	177056.13	83731.49	1372850.63	94937.70	992564.50	1009283.88	18736622.00	9346470.00	10094578.00	12021500.00	18487236.00	4370910.00	7549699.00
2108	423.2538442	8.258767588	0.00	247417.77	154344.69	142789.52	676271.25	210101.58	912657.88	41201.59	142248.33	194153.88	283043.94	102562.36	131645.56	98377.49	314166.44	128588.64	305801.84
2111	338.1650197	6.337059696	17503.31	75326.55	261864.27	298930.44	2336700.75	270044.16	619364.25	1524026.75	1111995.63	1957932.88	2395427.25	1565562.88	1726632.63	2264757.00	1584938.25	473721.38	2173351.25
2117	478.2951651	6.425110669	362445.44	288571.13	409015.34	314297.53	328593.75	915219.13	701085.50	805079.69	698509.63	505420.72	891106.31	492859.19	627495.94	891416.19	2089458.00	880532.50	810610.00
2118	355.1956993	9.079387746	0.00	0.00	7149.22	6192.70	4319.80	8083.91	6331.98	5767.38	5773.78	35172.88	6305.30	0.00	0.00	6335.27	6404.29	5261.68	5994.33
2120	309.1534166	6.410017068	35671.77	79247.79	428835.63	134697.20	156499.52	175701.47	384106.00	87779.09	236906.94	1765939.75	322235.03	44270.09	46784.15	75679.33	120903.60	73178.58	333770.78
2155	903.3147005	6.776569633	23569.42	140475.67	149700.02	228055.78	8488.11	234212.41	76580.12	703993.38	977295.31	1772104.00	24518.32	123453.52	45321.21	122396.68	274760.06	443059.13	83475.95
2163	329.234153	4.578222085	43236.61	5959239.00	4336035.00	19885550.00	13302545.00	85885424.00	25879792.00	12010109.00	49608504.00	37430696.00	30875844.00	43509884.00	27927062.00	15105213.00	126802280.00	49910528.00	63053648.00
2173	514.3215793	10.42878421	139917.70	825243.31	225938.91	161479.53	42184.68	458700.69	452636.34	772784.81	518744.09	414235.44	81819.09	323808.09	365403.72	658503.56	611776.88	1361390.50	59070.94
2185	294.8312411	10.58005085	219119.92	129234.81	119792.81	121703.74	172034.56	89784.55	121747.53	83134.75	104192.02	130447.65	176676.03	151846.08	114362.27	138238.83	160126.28	136710.73	137711.81
2210	519.3205068	6.966264818	78986.97	33140.00	28113.70	31728.45	37077.00	77817.30	486784.41	84003.41	114985.66	71779.39	73340.49	44504.93	48695.60	75706.96	148916.66	57256.99	85249.69
2215	666.0618615	10.31039276	0.00	10360.36	0.00	0.00	26629.18	0.00	0.00	63584.96	56920.65	6804.85	0.00	0.00	23437.09	9635.47	33411.22	0.00	28103.67
2220	295.1753961	8.450707326	44541.95	0.00	0.00	0.00	224102.56	0.00	0.00	0.00	0.00	0.00	375500.66	0.00	0.00	0.00	0.00	0.00	538280.75
2222	537.1493968	6.748894553	61614.90	31612.66	22486.33	34612.45	30896.42	48289.19	54310.12	176577.00	121514.63	43506.19	48797.86	84374.39	82772.66	122556.13	134204.75	125573.73	163499.50
2247	537.1489163	10.51946243	0.00	77067.52	104775.62	83111.70	3677.57	148084.23	306489.31	12328.81	112214.98	97213.03	232102.88	57927.16	90290.93	18392.24	185653.78	48284.14	5585.26
2248	265.1454586	3.948590209	6958.91	71812.21	3796700.50	3794780.50	1880040.88	6063881.00	188774.89	266696.53	4148224.00	3964208.25	7214488.50	5581586.00	6502125.00	11797331.00	16580354.00	41461532.00	133925120.00
2304	287.0559147	4.990165833	0.00	0.00	0.00	5381.27	6883.10	0.00	135013.13	12427.30	0.00	0.00	28033.38	33110.45	31781.71	16965.29	41224.07	25340.61	21943.94
2312	351.2183377	4.778984724	0.00	8485.71	60788.82	36836.03	6558.59	78865.76	30151.25	13327.23	190266.94	32872.06	560406.63	73800.02	582156.88	78082.72	181444.83	907775.13	1230377.38
2318	271.0617816	4.141087034	2135.38	871848.38	271197.75	905947.44	1978345.88	147228.89	4800303.50	273294.16	11430249.00	17625882.00	203972560.00	231243088.00	88443280.00	228521296.00	202773376.00	30826240.00	198786320.00
2341	265.1483181	6.168383571	48249.29	1758356480.00	70775.86	84091064.00	465453.41	96634272.00	89081.51	3033454336.00	536234112.00	905186752.00	754996.38	783338688.00	848612672.00	2105800320.00	1049002368.00	707279808.00	1316575744.00
2342	194.0461778	3.400402515	0.00	252723472.00	19841238.00	9664640.00	238932784.00	34549068.00	156833504.00	4574614.50	295959456.00	46071164.00	40078696.00	124450264.00	15087180.00	22889652.00	11404222.00	33653932.00	10235998.00
2343	377.0866311	0.419996494	7267.37	245563456.00	299980160.00	307259616.00	177455040.00	112279696.00	34454436.00	129291208.00	36290304.00	299062880.00	112021544.00	210978032.00	200429424.00	160354800.00	135198912.00	336792736.00	321098400.00
2344	404.105526	0.422984281	1954.88	244070960.00	359008288.00	218152096.00	190055648.00	93815304.00	86423752.00	296248096.00	91144824.00	539306496.00	246940768.00	663102720.00	326507488.00	461006624.00	340660480.00	472927936.00	635084928.00
2345	215.0331301	0.393598917	9660.12	207384192.00	178527808.00	189741312.00	150457872.00	34504188.00	36308956.00	44723316.00	146318688.00	156716176.00	91758016.00	89683224.00	112222624.00	82608136.00	42709156.00	139803088.00	39139836.00
2346	448.1109985	2.888891439	0.00	131822096.00	83271768.00	63958716.00	62652868.00	25539568.00	170680864.00	27937270.00	100444920.00	136062672.00	93883232.00	182555936.00	73329368.00	100489376.00	8361996.50	69110248.00	22567432.00
2347	164.0357025	3.374945153	48655.39	123066144.00	58358976.00	47508420.00	301309120.00	107065408.00	147696368.00	25532148.00	332818720.00	100356632.00	69765336.00	154800416.00	46149756.00	90393280.00	147299632.00	140585600.00	44147620.00
2348	402.1052354	2.880060197	0.00	112296672.00	75557568.00	53653104.00	55576508.00	21719370.00	154797776.00	24731056.00	90260576.00	122933360.00	86431744.00	166031456.00	65571400.00	94732728.00	7175835.50	60030568.00	20749184.00
2349	171.1142904	2.250703126	32723.77	100060232.00	34360264.00	9683072.00	28022446.00	8887871.00	10834161.00	40270596.00	27089082.00	24537572.00	120705720.00	65881892.00	14228536.00	117663760.00	21019918.00	25407680.00	89999192.00
2350	173.0093479	0.667269378	1298.45	94845928.00	5742763.00	1471723.38	726250.63	2765840.75	77556600.00	7275579.50	36495408.00	2276273.75	41081956.00	5693962.50	577512.88	4416003.00	659396.88	850867.88	1140756.50
2351	129.0196628	0.701196336	56312.99	91272032.00	6703618.00	1926504.38	1138119.00	3128227.00	82259800.00	7574766.50	35315376.00	2984222.50	40727228.00	6084311.00	1216142.38	4146177.25	1039803.25	1555707.50	843272.38
2352	157.0985548	0.734805881	38836.67	82827104.00	32074526.00	12719197.00	24525920.00	8333897.00	7996262.50	32814424.00	16945712.00	22805104.00	68257248.00	63033144.00	15464858.00	65790180.00	17026160.00	20310214.00	47492548.00
2353	372.0944446	2.848713958	0.00	78508480.00	208020368.00	171091216.00	68018664.00	91809000.00	153790112.00	195122528.00	149080192.00	238332960.00	126665720.00	215692224.00	133301320.00	182546768.00	53482040.00	217923056.00	116222664.00
2354	418.1003303	2.852336685	0.00	77376416.00	189647152.00	167858528.00	63043580.00	86596544.00	138944448.00	183635536.00	134473600.00	217252336.00	109129096.00	199600256.00	120099176.00	162220896.00	49598108.00	203272464.00	99881608.00
2355	379.0833686	0.424196854	2402.01	75304688.00	90345200.00	95537288.00	54479992.00	34094520.00	9958566.00	39286756.00	10566056.00	93790408.00	35345536.00	65660004.00	62906492.00	47403516.00	41446172.00	104659280.00	98190528.00
2356	447.2529777	7.846195739	0.00	74867184.00	1329728.63	986208.75	1401717.25	799211.25	1338579.75	515827.06	740529.13	709295.63	2705462.00	576583.94	656633.94	288443.94	594796.13	19624770.00	281927.91
2357	267.1438894	6.137363396	2691.30	74304560.00	5149.47	3468012.00	17051.92	0.00	4091.98	130240736.00	22807220.00	38603836.00	33370.07	34221640.00	37114648.00	88745056.00	44589188.00	30476890.00	31711.09
2358	194.0461108	2.948052326	2255.07	70766248.00	75807128.00	22459838.00	150089776.00	41859452.00	65193308.00	6802661.00	45601956.00	24446302.00	18451758.00	72904664.00	13379141.00	22593306.00	24209532.00	33533010.00	15307733.00
2359	217.0299975	0.393875563	3325.68	68376608.00	60305160.00	63467856.00	50684084.00	11131842.00	11883898.00	14692959.00	48157576.00	51123800.00	30656786.00	29052750.00	36469288.00	27096314.00	13774747.00	47285492.00	13077222.00
2360	172.0730493	0.393106626	2676.84	62407924.00	992053.00	231508.05	3118251.75	260955.19	837082.31	16401817.00	3347390.50	12731060.00	36640688.00	30027716.00	1603762.25	64162648.00	2822633.50	3344994.75	23082790.00
2361	356.0996214	2.807284967	0.00	60924100.00	357384288.00	437791296.00	160993632.00	172935184.00	467917888.00	257962784.00	216828592.00	521582208.00	289477344.00	568470400.00	697363392.00	242688784.00	288352032.00	436645280.00	281706528.00
2362	386.1102965	2.816967906	0.00	58160308.00	49497868.00	68848616.00	92406744.00	64660448.00	211038240.00	8748449.00	51012996.00	80707304.00	67243664.00	176760608.00	108003024.00	64819572.00	63437776.00	59499756.00	43614064.00
2363	179.0563491	0.406385278	12277.67	49865928.00	79993424.00	66128824.00	43450264.00	9786734.00	11669061.00	15018164.00	58497800.00	55999136.00	22051878.00	42312084.00	41683468.00	30459050.00	14803901.00	41634872.00	12028880.00
2364	194.0461713	2.477253403	1683.67	45187564.00	26327364.00	43077008.00	71168736.00	54145164.00	89697912.00	24381278.00	77559944.00	67128032.00	48430452.00	117192432.00	44569516.00	70633800.00	95174224.00	95258144.00	46065848.00
2365	221.093565	0.731264678	13921.19	42167132.00	26078642.00	27063008.00	27083520.00	11290863.00	12690500.00	14572247.00	16531586.00	29368800.00	51220160.00	62525568.00	28639198.00	83970936.00	26559946.00	33386968.00	57188260.00
2366	594.1696574	2.955436241	0.00	41001828.00	5911471.00	4760216.50	4917746.00	7147264.50	5352860.00	14192102.00	3780378.25	17054244.00	17835650.00	37297916.00	17829476.00	30789620.00	6949684.50	14686051.00	29550512.00
2367	149.0121183	3.40606749	0.00	39408244.00	20188364.00	14884097.00	103740000.00	36581956.00	50160112.00	8296166.50	111113560.00	32349838.00	23060762.00	50514476.00	14505756.00	30640578.00	49567688.00	46476832.00	14396075.00
2368	205.0985436	2.450870076	11000.23	37152196.00	11171250.00	8096210.50	19648940.00	10056284.00	10201920.00	8855105.00	22095834.00	21478738.00	93245056.00	52121636.00	15766139.00	122308304.00	22243220.00	26260342.00	63374040.00
2369	379.1588765	7.605202659	27935.37	30245016.00	9849832.00	10304071.00	19941218.00	24263806.00	15381917.00	567757.25	13585537.00	7146914.50	31985248.00	14533203.00	12052042.00	5102923.00	44878328.00	11605298.00	9464890.00
2370	225.0618475	0.404787031	7128.82	30167746.00	43976168.00	41225040.00	25038992.00	6043499.00	6592088.50	6379449.00	35952244.00	32269794.00	11389263.00	22127708.00	22797876.00	16092913.00	8040486.00	22564014.00	6036517.00
